section,date,entry_time,exit_time,symbol,side,setup,pnl_rr,exit_reason,bars_held,quality
mcs,2025-12-30,2025-12-30 15:30,2025-12-30 15:55,CVX,LONG,MCS,-1.6829,eod,5,4
mcs,2025-12-31,2025-12-31 15:30,2025-12-31 15:45,TGT,LONG,MCS,-1.9939,stop,3,5
mcs,2026-01-02,2026-01-02 14:30,2026-01-02 15:45,FAS,LONG,MCS,-1.3207,stop,15,4
mcs,2026-01-02,2026-01-02 14:30,2026-01-02 15:50,SMH,LONG,MCS,-1.4380,stop,16,5
mcs,2026-01-02,2026-01-02 15:05,2026-01-02 15:55,AMD,LONG,MCS,-0.7421,eod,10,4
mcs,2026-01-06,2026-01-06 09:50,2026-01-06 10:05,JNUG,LONG,MCS,-1.1277,stop,3,4
mcs,2026-01-06,2026-01-06 15:15,2026-01-06 15:55,AFRM,LONG,MCS,+0.5673,eod,8,4
mcs,2026-01-06,2026-01-06 15:20,2026-01-06 15:55,LABU,LONG,MCS,+1.9913,eod,7,4
mcs,2026-01-06,2026-01-06 15:30,2026-01-06 15:55,XBI,LONG,MCS,+1.1025,eod,5,5
mcs,2026-01-07,2026-01-07 14:30,2026-01-07 14:55,ADBE,LONG,MCS,-1.5280,stop,5,4
mcs,2026-01-08,2026-01-08 14:00,2026-01-08 14:35,LUNR,LONG,MCS,-1.2488,stop,7,4
mcs,2026-01-08,2026-01-08 15:50,2026-01-08 15:55,MELI,LONG,MCS,-1.4507,eod,1,5
mcs,2026-01-09,2026-01-09 14:00,2026-01-09 14:05,NKE,LONG,MCS,-1.2989,stop,1,4
mcs,2026-01-09,2026-01-09 14:00,2026-01-09 15:35,NVDL,LONG,MCS,-1.2673,stop,19,4
mcs,2026-01-12,2026-01-12 14:15,2026-01-12 15:45,FNGU,LONG,MCS,-1.6644,stop,18,5
mcs,2026-01-12,2026-01-12 14:25,2026-01-12 15:15,AMZN,LONG,MCS,-1.3838,stop,10,5
mcs,2026-01-12,2026-01-12 14:50,2026-01-12 15:55,FAS,LONG,MCS,+1.3152,eod,13,4
mcs,2026-01-12,2026-01-12 14:50,2026-01-12 15:45,RBLX,LONG,MCS,+5.0005,target,11,4
mcs,2026-01-12,2026-01-12 14:55,2026-01-12 15:10,GE,LONG,MCS,-1.7824,stop,3,4
mcs,2026-01-12,2026-01-12 15:05,2026-01-12 15:25,MSFT,LONG,MCS,-1.8863,stop,4,4
mcs,2026-01-12,2026-01-12 15:15,2026-01-12 15:55,ARM,LONG,MCS,-0.6731,eod,8,4
mcs,2026-01-13,2026-01-13 14:50,2026-01-13 14:55,NKE,LONG,MCS,-1.6067,stop,1,4
mcs,2026-01-13,2026-01-13 14:50,2026-01-13 15:00,SOXL,LONG,MCS,-1.2190,stop,2,4
mcs,2026-01-13,2026-01-13 15:45,2026-01-13 15:55,NAIL,LONG,MCS,+0.5696,eod,2,5
mcs,2026-01-13,2026-01-13 15:50,2026-01-13 15:55,SLB,LONG,MCS,-0.3214,eod,1,4
mcs,2026-01-14,2026-01-14 14:00,2026-01-14 15:55,COST,LONG,MCS,+0.5092,eod,23,4
mcs,2026-01-16,2026-01-16 14:00,2026-01-16 15:40,LMT,LONG,MCS,-1.5648,stop,20,5
mcs,2026-01-16,2026-01-16 14:00,2026-01-16 14:10,UDOW,LONG,MCS,-1.3765,stop,2,4
mcs,2026-01-16,2026-01-16 14:30,2026-01-16 15:55,GDX,LONG,MCS,+1.1493,eod,17,4
mcs,2026-01-16,2026-01-16 15:30,2026-01-16 15:55,LABD,LONG,MCS,-0.0618,eod,5,4
mcs,2026-01-16,2026-01-16 15:50,2026-01-16 15:55,NIO,LONG,MCS,-3.0632,eod,1,5
mcs,2026-01-16,2026-01-16 15:50,2026-01-16 15:55,NUGT,LONG,MCS,+1.3163,eod,1,4
mcs,2026-01-20,2026-01-20 15:40,2026-01-20 15:55,MRNA,LONG,MCS,+2.3000,eod,3,4
mcs,2026-01-20,2026-01-20 15:45,2026-01-20 15:55,UBER,LONG,MCS,+0.5509,eod,2,4
mcs,2026-01-21,2026-01-21 14:25,2026-01-21 14:30,LMT,LONG,MCS,-1.5241,stop,1,4
mcs,2026-01-21,2026-01-21 14:25,2026-01-21 14:30,XOM,LONG,MCS,-1.6166,stop,1,5
mcs,2026-01-21,2026-01-21 15:50,2026-01-21 15:55,LMT,LONG,MCS,-0.2049,eod,1,5
mcs,2026-01-22,2026-01-22 14:05,2026-01-22 15:35,XOM,LONG,MCS,-1.4911,stop,18,4
mcs,2026-01-22,2026-01-22 14:15,2026-01-22 15:05,ADBE,LONG,MCS,-1.4181,stop,10,4
mcs,2026-01-22,2026-01-22 14:15,2026-01-22 14:35,WEBL,LONG,MCS,-1.9870,stop,4,4
mcs,2026-01-22,2026-01-22 15:35,2026-01-22 15:55,OXY,LONG,MCS,-0.2348,eod,4,4
mcs,2026-01-22,2026-01-22 15:45,2026-01-22 15:55,AMZN,LONG,MCS,-0.2836,eod,2,4
mcs,2026-01-22,2026-01-22 15:50,2026-01-22 15:55,XYZ,LONG,MCS,-0.7274,eod,1,4
mcs,2026-01-22,2026-01-22 15:55,2026-01-22 15:55,INTC,LONG,MCS,-0.1202,eod,0,5
mcs,2026-01-22,2026-01-22 15:55,2026-01-22 15:55,PYPL,LONG,MCS,-0.2202,eod,0,4
mcs,2026-01-22,2026-01-22 15:55,2026-01-22 15:55,WEBL,LONG,MCS,-0.3681,eod,0,4
mcs,2026-01-23,2026-01-23 14:10,2026-01-23 15:30,BA,LONG,MCS,-1.4339,stop,16,4
mcs,2026-01-23,2026-01-23 14:55,2026-01-23 15:30,OXY,LONG,MCS,-1.7265,stop,7,4
mcs,2026-01-26,2026-01-26 09:50,2026-01-26 09:55,WEBL,LONG,MCS,-1.4502,stop,1,5
mcs,2026-01-26,2026-01-26 14:20,2026-01-26 15:35,CRM,LONG,MCS,-1.2067,stop,15,4
mcs,2026-01-26,2026-01-26 15:00,2026-01-26 15:25,BAC,LONG,MCS,-1.7843,stop,5,4
mcs,2026-01-26,2026-01-26 15:15,2026-01-26 15:25,C,LONG,MCS,-1.8552,stop,2,4
mcs,2026-01-26,2026-01-26 15:30,2026-01-26 15:40,SLB,LONG,MCS,-1.4185,stop,2,5
mcs,2026-01-27,2026-01-27 14:40,2026-01-27 15:25,NIO,LONG,MCS,-4.9294,stop,9,4
mcs,2026-01-27,2026-01-27 15:15,2026-01-27 15:30,OXY,LONG,MCS,-1.5072,stop,3,5
mcs,2026-01-27,2026-01-27 15:20,2026-01-27 15:35,LABU,LONG,MCS,-1.1418,stop,3,4
mcs,2026-01-27,2026-01-27 15:25,2026-01-27 15:55,META,LONG,MCS,-1.5281,eod,6,5
mcs,2026-01-27,2026-01-27 15:45,2026-01-27 15:55,OXY,LONG,MCS,+0.4172,eod,2,4
mcs,2026-01-28,2026-01-28 09:45,2026-01-28 10:15,MELI,LONG,MCS,-1.2451,stop,6,4
mcs,2026-01-28,2026-01-28 14:45,2026-01-28 15:00,TECL,LONG,MCS,-1.1681,stop,3,4
mcs,2026-01-28,2026-01-28 15:15,2026-01-28 15:40,BABA,LONG,MCS,-1.3779,stop,5,5
mcs,2026-01-28,2026-01-28 15:15,2026-01-28 15:55,JNUG,LONG,MCS,+2.3246,eod,8,4
mcs,2026-01-28,2026-01-28 15:50,2026-01-28 15:55,GS,LONG,MCS,+0.2080,eod,1,4
mcs,2026-01-28,2026-01-28 15:55,2026-01-28 15:55,SOXL,LONG,MCS,-0.0833,eod,0,4
mcs,2026-01-29,2026-01-29 14:05,2026-01-29 15:55,JPM,LONG,MCS,+0.5203,eod,22,5
mcs,2026-01-29,2026-01-29 14:05,2026-01-29 14:30,NIO,LONG,MCS,-2.7997,stop,5,4
mcs,2026-01-29,2026-01-29 15:00,2026-01-29 15:45,WMT,LONG,MCS,-1.5591,stop,9,4
mcs,2026-01-29,2026-01-29 15:05,2026-01-29 15:55,AAPL,LONG,MCS,-1.0162,eod,10,4
mcs,2026-01-29,2026-01-29 15:15,2026-01-29 15:55,NVDL,LONG,MCS,+2.0522,eod,8,4
mcs,2026-01-29,2026-01-29 15:35,2026-01-29 15:55,FAS,LONG,MCS,+2.0247,eod,4,4
mcs,2026-01-29,2026-01-29 15:40,2026-01-29 15:55,LCID,LONG,MCS,+0.7953,eod,3,4
mcs,2026-01-29,2026-01-29 15:40,2026-01-29 15:55,SHOP,LONG,MCS,+1.4724,eod,3,4
mcs,2026-01-29,2026-01-29 15:50,2026-01-29 15:55,RBLX,LONG,MCS,+0.9447,eod,1,5
mcs,2026-01-30,2026-01-30 15:45,2026-01-30 15:55,C,LONG,MCS,-0.6858,eod,2,4
mcs,2026-01-30,2026-01-30 15:55,2026-01-30 15:55,LULU,LONG,MCS,-0.1833,eod,0,4
mcs,2026-02-02,2026-02-02 14:25,2026-02-02 15:55,RTX,LONG,MCS,+0.4094,eod,18,4
mcs,2026-02-03,2026-02-03 15:30,2026-02-03 15:55,C,LONG,MCS,+1.2152,eod,5,4
mcs,2026-02-04,2026-02-04 15:15,2026-02-04 15:50,AAPL,LONG,MCS,+2.3718,target,7,4
mcs,2026-02-04,2026-02-04 15:25,2026-02-04 15:40,TGT,LONG,MCS,-1.2384,stop,3,4
mcs,2026-02-05,2026-02-05 14:35,2026-02-05 15:05,SPXS,LONG,MCS,-1.2862,stop,6,4
mcs,2026-02-05,2026-02-05 14:55,2026-02-05 15:35,CVX,LONG,MCS,-1.3013,stop,8,5
mcs,2026-02-06,2026-02-06 14:00,2026-02-06 14:35,FAS,LONG,MCS,-1.3196,stop,7,4
mcs,2026-02-06,2026-02-06 15:20,2026-02-06 15:55,NAIL,LONG,MCS,+0.0225,eod,7,4
mcs,2026-02-06,2026-02-06 15:35,2026-02-06 15:55,NKE,LONG,MCS,+0.0391,eod,4,4
mcs,2026-02-06,2026-02-06 15:45,2026-02-06 15:55,NFLX,LONG,MCS,+0.5139,eod,2,4
mcs,2026-02-09,2026-02-09 14:30,2026-02-09 15:55,XOM,LONG,MCS,+1.5723,eod,17,4
mcs,2026-02-09,2026-02-09 15:05,2026-02-09 15:55,AFRM,LONG,MCS,-1.1737,eod,10,4
mcs,2026-02-09,2026-02-09 15:20,2026-02-09 15:55,TGT,LONG,MCS,+0.5211,eod,7,4
mcs,2026-02-10,2026-02-10 14:20,2026-02-10 15:55,JNUG,LONG,MCS,-0.5124,eod,19,4
mcs,2026-02-10,2026-02-10 15:45,2026-02-10 15:55,TSLL,LONG,MCS,-0.4249,eod,2,4
mcs,2026-02-11,2026-02-11 14:55,2026-02-11 15:55,CAT,LONG,MCS,+1.4493,eod,12,4
mcs,2026-02-11,2026-02-11 15:10,2026-02-11 15:55,GDX,LONG,MCS,+0.4704,eod,9,4
mcs,2026-02-11,2026-02-11 15:10,2026-02-11 15:55,NUGT,LONG,MCS,+0.5580,eod,9,4
mcs,2026-02-11,2026-02-11 15:35,2026-02-11 15:55,SMH,LONG,MCS,-2.0721,eod,4,4
mcs,2026-02-11,2026-02-11 15:50,2026-02-11 15:55,JNUG,LONG,MCS,+0.6872,eod,1,5
mcs,2026-02-11,2026-02-11 15:50,2026-02-11 15:55,SLB,LONG,MCS,-0.2235,eod,1,4
mcs,2026-02-12,2026-02-12 14:45,2026-02-12 15:10,CRSP,LONG,MCS,-1.1024,stop,5,4
mcs,2026-02-13,2026-02-13 15:55,2026-02-13 15:55,LMT,LONG,MCS,-0.4623,eod,0,4
mcs,2026-02-17,2026-02-17 14:00,2026-02-17 14:25,FAS,LONG,MCS,-1.2411,stop,5,4
mcs,2026-02-17,2026-02-17 14:00,2026-02-17 14:05,PYPL,LONG,MCS,-1.4065,stop,1,4
mcs,2026-02-17,2026-02-17 14:20,2026-02-17 14:25,GS,LONG,MCS,-1.3928,stop,1,5
mcs,2026-02-17,2026-02-17 15:00,2026-02-17 15:25,LULU,LONG,MCS,-1.2817,stop,5,4
mcs,2026-02-17,2026-02-17 15:00,2026-02-17 15:05,TNA,LONG,MCS,-1.1461,stop,1,4
mcs,2026-02-17,2026-02-17 15:20,2026-02-17 15:30,C,LONG,MCS,-1.4781,stop,2,4
mcs,2026-02-17,2026-02-17 15:55,2026-02-17 15:55,SHOP,LONG,MCS,-0.1374,eod,0,5
mcs,2026-02-18,2026-02-18 09:45,2026-02-18 10:20,HAL,LONG,MCS,-1.2657,stop,7,4
mcs,2026-02-18,2026-02-18 14:00,2026-02-18 14:10,CVX,LONG,MCS,-1.6796,stop,2,4
mcs,2026-02-18,2026-02-18 15:00,2026-02-18 15:20,FAS,LONG,MCS,-1.1918,stop,4,4
mcs,2026-02-19,2026-02-19 14:40,2026-02-19 15:45,RTX,LONG,MCS,-1.2940,stop,13,4
mcs,2026-02-19,2026-02-19 15:45,2026-02-19 15:55,LMT,LONG,MCS,+0.3467,eod,2,4
mcs,2026-02-19,2026-02-19 15:45,2026-02-19 15:55,SMH,LONG,MCS,+0.6729,eod,2,4
mcs,2026-02-19,2026-02-19 15:55,2026-02-19 15:55,AMZN,LONG,MCS,-0.3983,eod,0,5
mcs,2026-02-20,2026-02-20 14:00,2026-02-20 15:55,COST,LONG,MCS,+0.2343,eod,23,4
mcs,2026-02-20,2026-02-20 14:50,2026-02-20 15:50,GE,LONG,MCS,-1.3846,stop,12,5
mcs,2026-02-20,2026-02-20 15:05,2026-02-20 15:55,SOXL,LONG,MCS,+0.7433,eod,10,4
mcs,2026-02-20,2026-02-20 15:10,2026-02-20 15:15,MRNA,LONG,MCS,-1.1691,stop,1,4
mcs,2026-02-20,2026-02-20 15:40,2026-02-20 15:55,OXY,LONG,MCS,+0.7432,eod,3,4
mcs,2026-02-20,2026-02-20 15:50,2026-02-20 15:55,ADBE,LONG,MCS,+0.6444,eod,1,4
mcs,2026-02-23,2026-02-23 15:30,2026-02-23 15:55,CRSP,LONG,MCS,+2.0247,eod,5,4
mcs,2026-02-23,2026-02-23 15:30,2026-02-23 15:40,JNUG,LONG,MCS,-1.2883,stop,2,5
mcs,2026-02-23,2026-02-23 15:30,2026-02-23 15:45,XOM,LONG,MCS,-1.3740,stop,3,4
mcs,2026-02-23,2026-02-23 15:45,2026-02-23 15:50,SLB,LONG,MCS,-1.3927,stop,1,4
mcs,2026-02-23,2026-02-23 15:55,2026-02-23 15:55,JNUG,LONG,MCS,-0.2360,eod,0,5
mcs,2026-02-23,2026-02-23 15:55,2026-02-23 15:55,LABU,LONG,MCS,-0.0928,eod,0,4
mcs,2026-02-23,2026-02-23 15:55,2026-02-23 15:55,XBI,LONG,MCS,-0.2413,eod,0,4
mcs,2026-02-23,2026-02-23 15:55,2026-02-23 15:55,XOM,LONG,MCS,-0.6054,eod,0,5
mcs,2026-02-24,2026-02-24 15:30,2026-02-24 15:55,MS,LONG,MCS,-0.0422,eod,5,4
mcs,2026-02-24,2026-02-24 15:30,2026-02-24 15:55,TGT,LONG,MCS,+1.4748,eod,5,4
mcs,2026-02-24,2026-02-24 15:45,2026-02-24 15:55,COST,LONG,MCS,+0.8273,eod,2,4
mcs,2026-02-25,2026-02-25 14:05,2026-02-25 15:10,UBER,LONG,MCS,-1.3190,stop,13,4
mcs,2026-02-25,2026-02-25 14:15,2026-02-25 14:35,AVGO,LONG,MCS,-1.3352,stop,4,4
mcs,2026-02-25,2026-02-25 14:45,2026-02-25 14:55,SOXL,LONG,MCS,-1.4011,stop,2,4
mcs,2026-02-25,2026-02-25 15:00,2026-02-25 15:25,MRNA,LONG,MCS,-1.2228,stop,5,4
mcs,2026-02-25,2026-02-25 15:05,2026-02-25 15:55,LCID,LONG,MCS,+0.0728,eod,10,4
mcs,2026-02-25,2026-02-25 15:10,2026-02-25 15:25,KWEB,LONG,MCS,-2.6849,stop,3,4
mcs,2026-02-25,2026-02-25 15:30,2026-02-25 15:45,NIO,LONG,MCS,-3.7197,stop,3,4
mcs,2026-02-25,2026-02-25 15:35,2026-02-25 15:50,RBLX,LONG,MCS,-1.3890,stop,3,4
mcs,2026-02-25,2026-02-25 15:35,2026-02-25 15:50,SMH,LONG,MCS,-2.1374,stop,3,5
mcs,2026-02-25,2026-02-25 15:35,2026-02-25 15:55,SOXL,LONG,MCS,-1.0941,eod,4,5
mcs,2026-02-25,2026-02-25 15:50,2026-02-25 15:55,AMZN,LONG,MCS,-0.5922,eod,1,5
mcs,2026-02-25,2026-02-25 15:55,2026-02-25 15:55,HOOD,LONG,MCS,-0.1555,eod,0,5
mcs,2026-02-25,2026-02-25 15:55,2026-02-25 15:55,UBER,LONG,MCS,-0.3462,eod,0,4
mcs,2026-02-26,2026-02-26 14:15,2026-02-26 15:55,WEBL,LONG,MCS,+0.7094,eod,20,4
mcs,2026-02-26,2026-02-26 14:20,2026-02-26 15:35,C,LONG,MCS,-1.2820,stop,15,4
mcs,2026-02-26,2026-02-26 14:20,2026-02-26 15:05,META,LONG,MCS,-1.4589,stop,9,4
mcs,2026-02-26,2026-02-26 14:20,2026-02-26 14:30,PLTR,LONG,MCS,-1.2136,stop,2,5
mcs,2026-02-26,2026-02-26 15:00,2026-02-26 15:55,FAS,LONG,MCS,-0.8083,eod,11,4
mcs,2026-02-26,2026-02-26 15:25,2026-02-26 15:55,LCID,LONG,MCS,+0.9397,eod,6,4
mcs,2026-02-26,2026-02-26 15:35,2026-02-26 15:55,BAC,LONG,MCS,-1.0602,eod,4,4
mcs,2026-02-26,2026-02-26 15:50,2026-02-26 15:55,XBI,LONG,MCS,-0.4725,eod,1,4
mcs,2026-02-26,2026-02-26 15:55,2026-02-26 15:55,PLTR,LONG,MCS,-0.1534,eod,0,5
mcs,2026-02-27,2026-02-27 15:00,2026-02-27 15:55,CVX,LONG,MCS,+1.5527,eod,11,4
mcs,2026-02-27,2026-02-27 15:00,2026-02-27 15:55,NUGT,LONG,MCS,+1.7416,eod,11,4
mcs,2026-02-27,2026-02-27 15:15,2026-02-27 15:55,GDX,LONG,MCS,+0.8531,eod,8,5
mcs,2026-02-27,2026-02-27 15:30,2026-02-27 15:35,OXY,LONG,MCS,-1.5348,stop,1,5
mcs,2026-02-27,2026-02-27 15:30,2026-02-27 15:55,XYZ,LONG,MCS,+0.3621,eod,5,4
mcs,2026-02-27,2026-02-27 15:35,2026-02-27 15:55,MRNA,LONG,MCS,+3.3721,eod,4,5
mcs,2026-02-27,2026-02-27 15:40,2026-02-27 15:55,COIN,LONG,MCS,+0.0640,eod,3,4
mcs,2026-02-27,2026-02-27 15:45,2026-02-27 15:55,GOOG,LONG,MCS,+2.8787,eod,2,4
mcs,2026-03-02,2026-03-02 14:00,2026-03-02 15:55,SMCI,LONG,MCS,+2.3755,eod,23,4
mcs,2026-03-02,2026-03-02 14:20,2026-03-02 14:30,IONQ,LONG,MCS,-1.1475,stop,2,4
mcs,2026-03-02,2026-03-02 14:40,2026-03-02 15:55,NFLX,LONG,MCS,-1.7591,eod,15,5
mcs,2026-03-02,2026-03-02 15:15,2026-03-02 15:55,BA,LONG,MCS,+0.4758,eod,8,4
mcs,2026-03-02,2026-03-02 15:50,2026-03-02 15:55,PANW,LONG,MCS,-0.7880,eod,1,4
mcs,2026-03-03,2026-03-03 14:10,2026-03-03 15:15,UBER,LONG,MCS,-1.5161,stop,13,5
mcs,2026-03-03,2026-03-03 14:35,2026-03-03 15:55,NIO,LONG,MCS,-1.7119,eod,16,4
mcs,2026-03-03,2026-03-03 15:45,2026-03-03 15:50,META,LONG,MCS,-1.3450,stop,1,4
mcs,2026-03-03,2026-03-03 15:50,2026-03-03 15:55,LABD,LONG,MCS,+0.1756,eod,1,4
mcs,2026-03-04,2026-03-04 14:00,2026-03-04 14:35,LCID,LONG,MCS,-1.6599,stop,7,4
mcs,2026-03-04,2026-03-04 15:35,2026-03-04 15:55,RGTI,LONG,MCS,-0.1202,eod,4,5
mcs,2026-03-05,2026-03-05 14:40,2026-03-05 15:55,MSFT,LONG,MCS,+0.9512,eod,15,4
mcs,2026-03-05,2026-03-05 14:55,2026-03-05 15:00,NFLX,LONG,MCS,-1.4471,stop,1,4
mcs,2026-03-05,2026-03-05 14:55,2026-03-05 15:20,PYPL,LONG,MCS,-1.2787,stop,5,4
mcs,2026-03-05,2026-03-05 15:00,2026-03-05 15:55,AFRM,LONG,MCS,+1.2557,eod,11,4
mcs,2026-03-05,2026-03-05 15:20,2026-03-05 15:55,RIVN,LONG,MCS,+2.4457,eod,7,4
mcs,2026-03-05,2026-03-05 15:25,2026-03-05 15:55,PYPL,LONG,MCS,-0.7000,eod,6,5
mcs,2026-03-05,2026-03-05 15:30,2026-03-05 15:55,AMZN,LONG,MCS,-1.0689,eod,5,4
mcs,2026-03-05,2026-03-05 15:45,2026-03-05 15:55,ORCL,LONG,MCS,-0.1112,eod,2,4
mcs,2026-03-05,2026-03-05 15:55,2026-03-05 15:55,TSLA,LONG,MCS,-0.1674,eod,0,4
mcs,2026-03-05,2026-03-05 15:55,2026-03-05 15:55,TSLL,LONG,MCS,-0.2454,eod,0,4
mcs,2026-03-06,2026-03-06 14:05,2026-03-06 15:10,OXY,LONG,MCS,-1.2126,stop,13,4
mcs,2026-03-06,2026-03-06 14:30,2026-03-06 15:25,RIVN,LONG,MCS,-1.6521,stop,11,4
mcs,2026-03-06,2026-03-06 15:00,2026-03-06 15:15,MSFT,LONG,MCS,-1.3621,stop,3,4
mcs,2026-03-06,2026-03-06 15:35,2026-03-06 15:55,ADBE,LONG,MCS,+0.8459,eod,4,4
mcs,2026-03-06,2026-03-06 15:35,2026-03-06 15:55,DKNG,LONG,MCS,-0.4404,eod,4,4
mcs,2026-03-06,2026-03-06 15:45,2026-03-06 15:55,CRM,LONG,MCS,+0.2326,eod,2,4
mcs,2026-03-09,2026-03-09 14:10,2026-03-09 15:25,NUGT,LONG,MCS,+4.6651,target,15,4
mcs,2026-03-09,2026-03-09 14:30,2026-03-09 14:55,WEBL,LONG,MCS,-1.5998,stop,5,4
mcs,2026-03-09,2026-03-09 14:40,2026-03-09 15:55,COST,LONG,MCS,+1.6494,eod,15,4
mcs,2026-03-09,2026-03-09 15:10,2026-03-09 15:55,RIVN,LONG,MCS,+0.7314,eod,9,4
mcs,2026-03-09,2026-03-09 15:15,2026-03-09 15:30,SOFI,LONG,MCS,+2.4591,target,3,4
mcs,2026-03-09,2026-03-09 15:20,2026-03-09 15:35,ADBE,LONG,MCS,+0.8778,eod,3,4
mcs,2026-03-09,2026-03-09 15:35,2026-03-09 15:55,DASH,LONG,MCS,-0.3842,eod,4,4
mcs,2026-03-09,2026-03-09 15:35,2026-03-09 15:55,PYPL,LONG,MCS,-1.0702,eod,4,4
mcs,2026-03-09,2026-03-09 15:55,2026-03-09 15:55,ORCL,LONG,MCS,-0.2460,eod,0,4
