timestamp,symbol,date,hhmm,gap_abs_pct,abs_move_from_open_pct,abs_rs_vs_spy_pct,score_kind,active_score,active_passed,reason_flags,regime_spy_pct
2026-03-20 09:31:00,DRI,2026-03-20,931,0.3669,0.7993,0.9486,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,TSLL,2026-03-20,931,0.5401,2.0171,1.8678,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,XLE,2026-03-20,931,0.2863,0.3526,0.5019,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,INTC,2026-03-20,931,1.6237,0.7243,0.8736,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,LUNR,2026-03-20,931,0.5283,3.2580,3.4073,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,RGTI,2026-03-20,931,1.9481,1.9205,1.7713,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,COHR,2026-03-20,931,1.9519,1.9893,1.8400,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,NVDA,2026-03-20,931,0.2801,0.4719,0.3227,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,RTX,2026-03-20,931,0.0199,0.6030,0.7523,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,PLTR,2026-03-20,931,0.4624,1.4194,1.2702,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,SPXL,2026-03-20,931,0.7637,0.3952,0.2459,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,TPH,2026-03-20,931,0.0107,0.0107,0.1385,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,LABD,2026-03-20,931,1.2220,0.9557,0.8065,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,IONQ,2026-03-20,931,0.0313,1.9755,1.8263,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,DKNG,2026-03-20,931,0.1204,0.7235,0.5742,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,APA,2026-03-20,931,0.4202,0.4184,0.5677,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,NEM,2026-03-20,931,0.5849,0.8120,0.6628,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,PFE,2026-03-20,931,0.0365,0.2188,0.3681,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,SOFI,2026-03-20,931,0.7611,1.1799,1.0307,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,NAIL,2026-03-20,931,1.1634,0.2877,0.4370,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,VET,2026-03-20,931,1.4211,2.4613,2.6106,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,AAPL,2026-03-20,931,0.5102,0.1333,0.0160,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,KOS,2026-03-20,931,5.0336,4.2403,4.3895,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,SHOP,2026-03-20,931,0.3106,2.2299,2.0806,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,SRRK,2026-03-20,931,0.3513,2.3138,2.4630,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,ONDS,2026-03-20,931,0.4184,2.3148,2.1656,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,ABNB,2026-03-20,931,0.6728,0.1078,0.0415,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,LNG,2026-03-20,931,0.2909,0.5550,0.7043,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,MRNA,2026-03-20,931,1.5667,0.7570,0.9062,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,ORCL,2026-03-20,931,1.8003,0.8250,0.6757,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,GOOG,2026-03-20,931,0.6183,0.3720,0.2227,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,FIVE,2026-03-20,931,0.0765,0.4723,0.6216,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,AMD,2026-03-20,931,0.2777,0.4740,0.3247,NONE,,False,NOT_READY_PROVISIONAL,-0.15
